"","region","gene_symbol","expression","in_16p_region"
"765","ctx-lh-postcentral","TMEM219",0.486310295117367,"Yes"
"766","ctx-lh-postcentral","TEKT4",0.578516065547357,"No"
"767","ctx-lh-postcentral","FAM122B",0.391591011062214,"No"
"768","ctx-lh-postcentral","CALML6",0.482690815766544,"No"
"769","ctx-lh-postcentral","KCTD13",0.404504289721639,"Yes"
"770","ctx-lh-postcentral","TAS2R31",0.526590015310904,"No"
"771","ctx-lh-postcentral","INO80E",0.47825243524187,"Yes"
"772","ctx-lh-postcentral","KIF4B",0.475413052712909,"No"
"773","ctx-lh-postcentral","HOXB-AS3",0.463432539758118,"No"
"774","ctx-lh-postcentral","LOC100133091",0.64680352332371,"No"
"775","ctx-lh-postcentral","PEG3-AS1",0.699680942400961,"No"
"776","ctx-lh-postcentral","LOC100505915",0.398976686580383,"No"
"777","ctx-lh-postcentral","MIR497HG",0.430198719754558,"No"
"778","ctx-lh-posteriorcingulate","ALDOA",0.537838424904922,"Yes"
"779","ctx-lh-posteriorcingulate","EDN3",0.539750736775139,"No"
"780","ctx-lh-posteriorcingulate","GABRE",0.422971865906033,"No"
"781","ctx-lh-posteriorcingulate","GRM7",0.449057240346277,"No"
"782","ctx-lh-posteriorcingulate","KIF22",0.40203631746456,"Yes"
"783","ctx-lh-posteriorcingulate","MAZ",0.496922825557505,"Yes"
"784","ctx-lh-posteriorcingulate","OAS3",0.488911347210523,"No"
"785","ctx-lh-posteriorcingulate","PPP4C",0.520676147585501,"Yes"
"786","ctx-lh-posteriorcingulate","MAPK3",0.527491175635835,"Yes"
"787","ctx-lh-posteriorcingulate","DOC2A",0.521620890332583,"Yes"
"788","ctx-lh-posteriorcingulate","HIRIP3",0.376380030483585,"Yes"
"789","ctx-lh-posteriorcingulate","TAOK2",0.596283737331969,"Yes"
"790","ctx-lh-posteriorcingulate","MVP",0.423190870329093,"Yes"
"791","ctx-lh-posteriorcingulate","CDIPT",0.425620212817392,"Yes"
"792","ctx-lh-posteriorcingulate","RFPL3",0.383444838469367,"No"
"793","ctx-lh-posteriorcingulate","CORO1A",0.492982416414338,"Yes"
"794","ctx-lh-posteriorcingulate","QPRT",0.613378826834195,"Yes"
"795","ctx-lh-posteriorcingulate","SEZ6L2",0.429254154939615,"No"
"796","ctx-lh-posteriorcingulate","PAGR1",0.513190356112134,"No"
"797","ctx-lh-posteriorcingulate","PLVAP",0.47292015335628,"No"
"798","ctx-lh-posteriorcingulate","YPEL3",0.287540056152474,"Yes"
"799","ctx-lh-posteriorcingulate","FAM57B",0.565175091327133,"Yes"
"800","ctx-lh-posteriorcingulate","DDX60L",0.453200525096583,"No"
"801","ctx-lh-posteriorcingulate","PRRT2",0.38290162360113,"Yes"
"802","ctx-lh-posteriorcingulate","TMEM219",0.440933888978606,"Yes"
"803","ctx-lh-posteriorcingulate","TEKT4",0.370702286931874,"No"
"804","ctx-lh-posteriorcingulate","FAM122B",0.362506717096888,"No"
"805","ctx-lh-posteriorcingulate","CALML6",0.387251102407282,"No"
"806","ctx-lh-posteriorcingulate","KCTD13",0.42602590592775,"Yes"
"807","ctx-lh-posteriorcingulate","TAS2R31",0.436934312398989,"No"
"808","ctx-lh-posteriorcingulate","INO80E",0.391395578763179,"Yes"
"809","ctx-lh-posteriorcingulate","KIF4B",0.451019897835321,"No"
"810","ctx-lh-posteriorcingulate","HOXB-AS3",0.566179882058678,"No"
"811","ctx-lh-posteriorcingulate","LOC100133091",0.424991727501876,"No"
"812","ctx-lh-posteriorcingulate","PEG3-AS1",0.517995354101338,"No"
"813","ctx-lh-posteriorcingulate","LOC100505915",0.516201530302849,"No"
"814","ctx-lh-posteriorcingulate","MIR497HG",0.484311511679215,"No"
"815","ctx-lh-precentral","ALDOA",0.560792097577566,"Yes"
"816","ctx-lh-precentral","EDN3",0.67240402213533,"No"
"817","ctx-lh-precentral","GABRE",0.320220685338675,"No"
"818","ctx-lh-precentral","GRM7",0.295912438512964,"No"
"819","ctx-lh-precentral","KIF22",0.387465204163669,"Yes"
"820","ctx-lh-precentral","MAZ",0.418605224092909,"Yes"
"821","ctx-lh-precentral","OAS3",0.544955864958895,"No"
"822","ctx-lh-precentral","PPP4C",0.461081808895721,"Yes"
"823","ctx-lh-precentral","MAPK3",0.34584504012195,"Yes"
"824","ctx-lh-precentral","DOC2A",0.420228824015486,"Yes"
"825","ctx-lh-precentral","HIRIP3",0.490435619712043,"Yes"
"826","ctx-lh-precentral","TAOK2",0.543228421616849,"Yes"
"827","ctx-lh-precentral","MVP",0.639490955847027,"Yes"
"828","ctx-lh-precentral","CDIPT",0.542886915133162,"Yes"
"829","ctx-lh-precentral","RFPL3",0.530194285174116,"No"
"830","ctx-lh-precentral","CORO1A",0.355890664682037,"Yes"
"831","ctx-lh-precentral","QPRT",0.616144815977505,"Yes"
"832","ctx-lh-precentral","SEZ6L2",0.555764475979415,"No"
"833","ctx-lh-precentral","PAGR1",0.504297682921164,"No"
"834","ctx-lh-precentral","PLVAP",0.448095787822552,"No"
"835","ctx-lh-precentral","YPEL3",0.502843880757936,"Yes"
"836","ctx-lh-precentral","FAM57B",0.700652998056514,"Yes"
"837","ctx-lh-precentral","DDX60L",0.494272231382121,"No"
"838","ctx-lh-precentral","PRRT2",0.415769885744678,"Yes"
"839","ctx-lh-precentral","TMEM219",0.481378465118563,"Yes"
"840","ctx-lh-precentral","TEKT4",0.662180617701569,"No"
"841","ctx-lh-precentral","FAM122B",0.405025103623467,"No"
"842","ctx-lh-precentral","CALML6",0.50971478538694,"No"
"843","ctx-lh-precentral","KCTD13",0.402800511769469,"Yes"
"844","ctx-lh-precentral","TAS2R31",0.477591662082363,"No"
"845","ctx-lh-precentral","INO80E",0.508429977716915,"Yes"
"846","ctx-lh-precentral","KIF4B",0.545602988483851,"No"
"847","ctx-lh-precentral","HOXB-AS3",0.499321534972811,"No"
"848","ctx-lh-precentral","LOC100133091",0.50552009747243,"No"
"849","ctx-lh-precentral","PEG3-AS1",0.593695867018952,"No"
"850","ctx-lh-precentral","LOC100505915",0.432377448075328,"No"
"851","ctx-lh-precentral","MIR497HG",0.368286420457189,"No"
"852","ctx-lh-precuneus","ALDOA",0.436026822894884,"Yes"
"853","ctx-lh-precuneus","EDN3",0.526837895130369,"No"
"854","ctx-lh-precuneus","GABRE",0.385860072469661,"No"
"855","ctx-lh-precuneus","GRM7",0.489760464564833,"No"
"856","ctx-lh-precuneus","KIF22",0.447675621109567,"Yes"
"857","ctx-lh-precuneus","MAZ",0.507126886009791,"Yes"
"858","ctx-lh-precuneus","OAS3",0.50294170465359,"No"
"859","ctx-lh-precuneus","PPP4C",0.445748776283703,"Yes"
"860","ctx-lh-precuneus","MAPK3",0.402741993530037,"Yes"
"861","ctx-lh-precuneus","DOC2A",0.419000949980281,"Yes"
"862","ctx-lh-precuneus","HIRIP3",0.540080879777315,"Yes"
"863","ctx-lh-precuneus","TAOK2",0.493546585359629,"Yes"
"864","ctx-lh-precuneus","MVP",0.519682008910446,"Yes"
"865","ctx-lh-precuneus","CDIPT",0.539519858998149,"Yes"
"866","ctx-lh-precuneus","RFPL3",0.576201177350734,"No"
"867","ctx-lh-precuneus","CORO1A",0.433303311414575,"Yes"
"868","ctx-lh-precuneus","QPRT",0.502288702715493,"Yes"
"869","ctx-lh-precuneus","SEZ6L2",0.523824685559014,"No"
"870","ctx-lh-precuneus","PAGR1",0.529820836730394,"No"
"871","ctx-lh-precuneus","PLVAP",0.488452496255558,"No"
"872","ctx-lh-precuneus","YPEL3",0.555959827954615,"Yes"
"873","ctx-lh-precuneus","FAM57B",0.553841113699149,"Yes"
"874","ctx-lh-precuneus","DDX60L",0.450864538102171,"No"
"875","ctx-lh-precuneus","PRRT2",0.645126845025286,"Yes"
"876","ctx-lh-precuneus","TMEM219",0.468368876165771,"Yes"
"877","ctx-lh-precuneus","TEKT4",0.602803564132112,"No"
"878","ctx-lh-precuneus","FAM122B",0.514503369371282,"No"
"879","ctx-lh-precuneus","CALML6",0.545994616293759,"No"
"880","ctx-lh-precuneus","KCTD13",0.509288432565613,"Yes"
"881","ctx-lh-precuneus","TAS2R31",0.597043371590784,"No"
"882","ctx-lh-precuneus","INO80E",0.604840160925138,"Yes"
"883","ctx-lh-precuneus","KIF4B",0.484227010385075,"No"
"884","ctx-lh-precuneus","HOXB-AS3",0.504387890757757,"No"
"885","ctx-lh-precuneus","LOC100133091",0.551130450889432,"No"
"886","ctx-lh-precuneus","PEG3-AS1",0.569961531921297,"No"
"887","ctx-lh-precuneus","LOC100505915",0.537973280236619,"No"
"888","ctx-lh-precuneus","MIR497HG",0.634327814163992,"No"
"889","ctx-lh-rostralanteriorcingulate","ALDOA",0.617273052570029,"Yes"
"890","ctx-lh-rostralanteriorcingulate","EDN3",0.403055804361648,"No"
"891","ctx-lh-rostralanteriorcingulate","GABRE",0.826614336585741,"No"
"892","ctx-lh-rostralanteriorcingulate","GRM7",0.436423422377434,"No"
"893","ctx-lh-rostralanteriorcingulate","KIF22",0.607879768941591,"Yes"
"894","ctx-lh-rostralanteriorcingulate","MAZ",0.696884785973249,"Yes"
"895","ctx-lh-rostralanteriorcingulate","OAS3",0.609710878809124,"No"
"896","ctx-lh-rostralanteriorcingulate","PPP4C",0.476722385957873,"Yes"
"897","ctx-lh-rostralanteriorcingulate","MAPK3",0.793010113675696,"Yes"
"898","ctx-lh-rostralanteriorcingulate","DOC2A",0.647435337007083,"Yes"
"899","ctx-lh-rostralanteriorcingulate","HIRIP3",0.508933569702429,"Yes"
"900","ctx-lh-rostralanteriorcingulate","TAOK2",0.512825889027009,"Yes"
"901","ctx-lh-rostralanteriorcingulate","MVP",0.334181586888177,"Yes"
"902","ctx-lh-rostralanteriorcingulate","CDIPT",0.491968207931817,"Yes"
"903","ctx-lh-rostralanteriorcingulate","RFPL3",0.324663448841141,"No"
"904","ctx-lh-rostralanteriorcingulate","CORO1A",0.679441744975526,"Yes"
"905","ctx-lh-rostralanteriorcingulate","QPRT",0.560105426324785,"Yes"
"906","ctx-lh-rostralanteriorcingulate","SEZ6L2",0.410179689961813,"No"
"907","ctx-lh-rostralanteriorcingulate","PAGR1",0.535881995068394,"No"
"908","ctx-lh-rostralanteriorcingulate","PLVAP",0.513063847839394,"No"
"909","ctx-lh-rostralanteriorcingulate","YPEL3",0.362799368763902,"Yes"
"910","ctx-lh-rostralanteriorcingulate","FAM57B",0.399534581925615,"Yes"
"911","ctx-lh-rostralanteriorcingulate","DDX60L",0.497856151585818,"No"
"912","ctx-lh-rostralanteriorcingulate","PRRT2",0.371489731246961,"Yes"
"913","ctx-lh-rostralanteriorcingulate","TMEM219",0.532193250672637,"Yes"
"914","ctx-lh-rostralanteriorcingulate","TEKT4",0.327329595493031,"No"
"915","ctx-lh-rostralanteriorcingulate","FAM122B",0.487213515820296,"No"
"916","ctx-lh-rostralanteriorcingulate","CALML6",0.350277669485375,"No"
"917","ctx-lh-rostralanteriorcingulate","KCTD13",0.508627309160522,"Yes"
"918","ctx-lh-rostralanteriorcingulate","TAS2R31",0.392465154557546,"No"
"919","ctx-lh-rostralanteriorcingulate","INO80E",0.461386967374444,"Yes"
"920","ctx-lh-rostralanteriorcingulate","KIF4B",0.332968931433995,"No"
"921","ctx-lh-rostralanteriorcingulate","HOXB-AS3",0.514965051475831,"No"
"922","ctx-lh-rostralanteriorcingulate","LOC100133091",0.405468167043064,"No"
"923","ctx-lh-rostralanteriorcingulate","PEG3-AS1",0.380970687945594,"No"
"924","ctx-lh-rostralanteriorcingulate","LOC100505915",0.642947336326287,"No"
"925","ctx-lh-rostralanteriorcingulate","MIR497HG",0.498047209197417,"No"
"926","ctx-lh-rostralmiddlefrontal","ALDOA",0.561964341011657,"Yes"
"927","ctx-lh-rostralmiddlefrontal","EDN3",0.558822125377938,"No"
"928","ctx-lh-rostralmiddlefrontal","GABRE",0.397732752922255,"No"
"929","ctx-lh-rostralmiddlefrontal","GRM7",0.620954766291336,"No"
"930","ctx-lh-rostralmiddlefrontal","KIF22",0.557111588104621,"Yes"
"931","ctx-lh-rostralmiddlefrontal","MAZ",0.533090734560308,"Yes"
"932","ctx-lh-rostralmiddlefrontal","OAS3",0.505428065856854,"No"
"933","ctx-lh-rostralmiddlefrontal","PPP4C",0.43598579533635,"Yes"
"934","ctx-lh-rostralmiddlefrontal","MAPK3",0.493529554141162,"Yes"
"935","ctx-lh-rostralmiddlefrontal","DOC2A",0.55842948650892,"Yes"
"936","ctx-lh-rostralmiddlefrontal","HIRIP3",0.522537165975345,"Yes"
"937","ctx-lh-rostralmiddlefrontal","TAOK2",0.434708677183849,"Yes"
"938","ctx-lh-rostralmiddlefrontal","MVP",0.535766323735746,"Yes"
"939","ctx-lh-rostralmiddlefrontal","CDIPT",0.645763045743764,"Yes"
"940","ctx-lh-rostralmiddlefrontal","RFPL3",0.575792175716709,"No"
"941","ctx-lh-rostralmiddlefrontal","CORO1A",0.598959934042265,"Yes"
"942","ctx-lh-rostralmiddlefrontal","QPRT",0.468014229301683,"Yes"
"943","ctx-lh-rostralmiddlefrontal","SEZ6L2",0.631407894695723,"No"
"944","ctx-lh-rostralmiddlefrontal","PAGR1",0.491159702264134,"No"
"945","ctx-lh-rostralmiddlefrontal","PLVAP",0.484357773197701,"No"
"946","ctx-lh-rostralmiddlefrontal","YPEL3",0.592434731482357,"Yes"
"947","ctx-lh-rostralmiddlefrontal","FAM57B",0.429166911339102,"Yes"
"948","ctx-lh-rostralmiddlefrontal","DDX60L",0.452497084243025,"No"
"949","ctx-lh-rostralmiddlefrontal","PRRT2",0.640068989683313,"Yes"
"950","ctx-lh-rostralmiddlefrontal","TMEM219",0.550845100892924,"Yes"
"951","ctx-lh-rostralmiddlefrontal","TEKT4",0.531982013971521,"No"
"952","ctx-lh-rostralmiddlefrontal","FAM122B",0.478964360605623,"No"
"953","ctx-lh-rostralmiddlefrontal","CALML6",0.513593935939545,"No"
"954","ctx-lh-rostralmiddlefrontal","KCTD13",0.462915249198852,"Yes"
"955","ctx-lh-rostralmiddlefrontal","TAS2R31",0.499080885008702,"No"
"956","ctx-lh-rostralmiddlefrontal","INO80E",0.523946645514641,"Yes"
"957","ctx-lh-rostralmiddlefrontal","KIF4B",0.560344864961397,"No"
"958","ctx-lh-rostralmiddlefrontal","HOXB-AS3",0.480654001352239,"No"
"959","ctx-lh-rostralmiddlefrontal","LOC100133091",0.450142851377613,"No"
"960","ctx-lh-rostralmiddlefrontal","PEG3-AS1",0.556002516618057,"No"
"961","ctx-lh-rostralmiddlefrontal","LOC100505915",0.495338568024564,"No"
"962","ctx-lh-rostralmiddlefrontal","MIR497HG",0.534691614191256,"No"
"963","ctx-lh-superiorfrontal","ALDOA",0.581811397853018,"Yes"
"964","ctx-lh-superiorfrontal","EDN3",0.569673400966497,"No"
"965","ctx-lh-superiorfrontal","GABRE",0.322038959573047,"No"
"966","ctx-lh-superiorfrontal","GRM7",0.469471291455067,"No"
"967","ctx-lh-superiorfrontal","KIF22",0.471999056902948,"Yes"
"968","ctx-lh-superiorfrontal","MAZ",0.542050359407593,"Yes"
"969","ctx-lh-superiorfrontal","OAS3",0.513292840149814,"No"
"970","ctx-lh-superiorfrontal","PPP4C",0.439647247087161,"Yes"
"971","ctx-lh-superiorfrontal","MAPK3",0.529459126378726,"Yes"
"972","ctx-lh-superiorfrontal","DOC2A",0.580461982147034,"Yes"
"973","ctx-lh-superiorfrontal","HIRIP3",0.462450749535036,"Yes"
"974","ctx-lh-superiorfrontal","TAOK2",0.476854688326973,"Yes"
"975","ctx-lh-superiorfrontal","MVP",0.479268830053667,"Yes"
"976","ctx-lh-superiorfrontal","CDIPT",0.618672579460375,"Yes"
"977","ctx-lh-superiorfrontal","RFPL3",0.495091938895881,"No"
"978","ctx-lh-superiorfrontal","CORO1A",0.544324563211181,"Yes"
"979","ctx-lh-superiorfrontal","QPRT",0.560880549964791,"Yes"
"980","ctx-lh-superiorfrontal","SEZ6L2",0.564853811042691,"No"
"981","ctx-lh-superiorfrontal","PAGR1",0.4280688390358,"No"
"982","ctx-lh-superiorfrontal","PLVAP",0.441475594336625,"No"
"983","ctx-lh-superiorfrontal","YPEL3",0.460513381347728,"Yes"
"984","ctx-lh-superiorfrontal","FAM57B",0.514348877994242,"Yes"
"985","ctx-lh-superiorfrontal","DDX60L",0.46730780280813,"No"
"986","ctx-lh-superiorfrontal","PRRT2",0.462738030107851,"Yes"
"987","ctx-lh-superiorfrontal","TMEM219",0.523202701127349,"Yes"
"988","ctx-lh-superiorfrontal","TEKT4",0.551715039337363,"No"
"989","ctx-lh-superiorfrontal","FAM122B",0.467098161013505,"No"
"990","ctx-lh-superiorfrontal","CALML6",0.487118964955468,"No"
"991","ctx-lh-superiorfrontal","KCTD13",0.427420618595417,"Yes"
"992","ctx-lh-superiorfrontal","TAS2R31",0.42221438793099,"No"
"993","ctx-lh-superiorfrontal","INO80E",0.486532313486206,"Yes"
"994","ctx-lh-superiorfrontal","KIF4B",0.475600221274867,"No"
"995","ctx-lh-superiorfrontal","HOXB-AS3",0.465478269027734,"No"
"996","ctx-lh-superiorfrontal","LOC100133091",0.42282291376293,"No"
"997","ctx-lh-superiorfrontal","PEG3-AS1",0.437371158208505,"No"
"998","ctx-lh-superiorfrontal","LOC100505915",0.509576764472697,"No"
"999","ctx-lh-superiorfrontal","MIR497HG",0.42631454935955,"No"
"1000","ctx-lh-superiorparietal","ALDOA",0.427746204616804,"Yes"
"1001","ctx-lh-superiorparietal","EDN3",0.491746922724069,"No"
"1002","ctx-lh-superiorparietal","GABRE",0.389489628715538,"No"
"1003","ctx-lh-superiorparietal","GRM7",0.437732770519391,"No"
"1004","ctx-lh-superiorparietal","KIF22",0.418479211660636,"Yes"
"1005","ctx-lh-superiorparietal","MAZ",0.474422024832635,"Yes"
"1006","ctx-lh-superiorparietal","OAS3",0.519542682833607,"No"
"1007","ctx-lh-superiorparietal","PPP4C",0.464325484312261,"Yes"
"1008","ctx-lh-superiorparietal","MAPK3",0.40361353709996,"Yes"
"1009","ctx-lh-superiorparietal","DOC2A",0.429351284354171,"Yes"
"1010","ctx-lh-superiorparietal","HIRIP3",0.517099649453482,"Yes"
"1011","ctx-lh-superiorparietal","TAOK2",0.481652035483426,"Yes"
"1012","ctx-lh-superiorparietal","MVP",0.519447645450205,"Yes"
"1013","ctx-lh-superiorparietal","CDIPT",0.472646723163035,"Yes"
"1014","ctx-lh-superiorparietal","RFPL3",0.56320524365735,"No"
"1015","ctx-lh-superiorparietal","CORO1A",0.359382564548198,"Yes"
"1016","ctx-lh-superiorparietal","QPRT",0.544215211653373,"Yes"
"1017","ctx-lh-superiorparietal","SEZ6L2",0.493130702165604,"No"
"1018","ctx-lh-superiorparietal","PAGR1",0.560110116979501,"No"
"1019","ctx-lh-superiorparietal","PLVAP",0.445453119706342,"No"
"1020","ctx-lh-superiorparietal","YPEL3",0.56030523606289,"Yes"
"1021","ctx-lh-superiorparietal","FAM57B",0.580565955745902,"Yes"
"1022","ctx-lh-superiorparietal","DDX60L",0.467777531985117,"No"
"1023","ctx-lh-superiorparietal","PRRT2",0.571747918111798,"Yes"
"1024","ctx-lh-superiorparietal","TMEM219",0.468137532338206,"Yes"
"1025","ctx-lh-superiorparietal","TEKT4",0.566535965794425,"No"
"1026","ctx-lh-superiorparietal","FAM122B",0.522428560829598,"No"
"1027","ctx-lh-superiorparietal","CALML6",0.553757363289561,"No"
"1028","ctx-lh-superiorparietal","KCTD13",0.486552415107349,"Yes"
"1029","ctx-lh-superiorparietal","TAS2R31",0.608142335358603,"No"
"1030","ctx-lh-superiorparietal","INO80E",0.550958454114488,"Yes"
"1031","ctx-lh-superiorparietal","KIF4B",0.626446200231523,"No"
"1032","ctx-lh-superiorparietal","HOXB-AS3",0.492870942646345,"No"
"1033","ctx-lh-superiorparietal","LOC100133091",0.53923730584575,"No"
"1034","ctx-lh-superiorparietal","PEG3-AS1",0.54127616539642,"No"
"1035","ctx-lh-superiorparietal","LOC100505915",0.492270189778145,"No"
"1036","ctx-lh-superiorparietal","MIR497HG",0.642353239245885,"No"
"1037","ctx-lh-superiortemporal","ALDOA",0.546369027253147,"Yes"
"1038","ctx-lh-superiortemporal","EDN3",0.393302896108293,"No"
"1039","ctx-lh-superiortemporal","GABRE",0.671752930451582,"No"
"1040","ctx-lh-superiortemporal","GRM7",0.60606980416011,"No"
"1041","ctx-lh-superiortemporal","KIF22",0.526551417889056,"Yes"
"1042","ctx-lh-superiortemporal","MAZ",0.501844685815723,"Yes"
"1043","ctx-lh-superiortemporal","OAS3",0.456263632590304,"No"
"1044","ctx-lh-superiortemporal","PPP4C",0.432829117265823,"Yes"
"1045","ctx-lh-superiortemporal","MAPK3",0.549584825607211,"Yes"
"1046","ctx-lh-superiortemporal","DOC2A",0.636602660808636,"Yes"
"1047","ctx-lh-superiortemporal","HIRIP3",0.47614176096106,"Yes"
"1048","ctx-lh-superiortemporal","TAOK2",0.473885213395018,"Yes"
"1049","ctx-lh-superiortemporal","MVP",0.450337942609993,"Yes"
"1050","ctx-lh-superiortemporal","CDIPT",0.510704163852786,"Yes"
"1051","ctx-lh-superiortemporal","RFPL3",0.511440336947397,"No"
"1052","ctx-lh-superiortemporal","CORO1A",0.598313771700811,"Yes"
"1053","ctx-lh-superiortemporal","QPRT",0.441408272794944,"Yes"
"1054","ctx-lh-superiortemporal","SEZ6L2",0.539457247096786,"No"
"1055","ctx-lh-superiortemporal","PAGR1",0.499409900245533,"No"
"1056","ctx-lh-superiortemporal","PLVAP",0.467549249475964,"No"
"1057","ctx-lh-superiortemporal","YPEL3",0.528551078021921,"Yes"
"1058","ctx-lh-superiortemporal","FAM57B",0.420017741107745,"Yes"
"1059","ctx-lh-superiortemporal","DDX60L",0.433069275855955,"No"
"1060","ctx-lh-superiortemporal","PRRT2",0.589938861608016,"Yes"
"1061","ctx-lh-superiortemporal","TMEM219",0.504718506244086,"Yes"
"1062","ctx-lh-superiortemporal","TEKT4",0.476432559958476,"No"
"1063","ctx-lh-superiortemporal","FAM122B",0.486724690095296,"No"
"1064","ctx-lh-superiortemporal","CALML6",0.44909693131073,"No"
"1065","ctx-lh-superiortemporal","KCTD13",0.499042847603878,"Yes"
"1066","ctx-lh-superiortemporal","TAS2R31",0.467309548458517,"No"
"1067","ctx-lh-superiortemporal","INO80E",0.43377975270485,"Yes"
"1068","ctx-lh-superiortemporal","KIF4B",0.466726410537664,"No"
"1069","ctx-lh-superiortemporal","HOXB-AS3",0.468830900652577,"No"
"1070","ctx-lh-superiortemporal","LOC100133091",0.532091605111079,"No"
"1071","ctx-lh-superiortemporal","PEG3-AS1",0.583111998573343,"No"
"1072","ctx-lh-superiortemporal","LOC100505915",0.499799443294612,"No"
"1073","ctx-lh-superiortemporal","MIR497HG",0.43890331232743,"No"
"1074","ctx-lh-supramarginal","ALDOA",0.582755721365395,"Yes"
"1075","ctx-lh-supramarginal","EDN3",0.457541495152951,"No"
"1076","ctx-lh-supramarginal","GABRE",0.607666212913872,"No"
"1077","ctx-lh-supramarginal","GRM7",0.530453286353302,"No"
"1078","ctx-lh-supramarginal","KIF22",0.45120423000091,"Yes"
"1079","ctx-lh-supramarginal","MAZ",0.51547228450349,"Yes"
"1080","ctx-lh-supramarginal","OAS3",0.357604274696998,"No"
"1081","ctx-lh-supramarginal","PPP4C",0.465317878435554,"Yes"
"1082","ctx-lh-supramarginal","MAPK3",0.544143719758027,"Yes"
"1083","ctx-lh-supramarginal","DOC2A",0.635124567158605,"Yes"
"1084","ctx-lh-supramarginal","HIRIP3",0.503315250986281,"Yes"
"1085","ctx-lh-supramarginal","TAOK2",0.510887412328929,"Yes"
"1086","ctx-lh-supramarginal","MVP",0.443176137928333,"Yes"
"1087","ctx-lh-supramarginal","CDIPT",0.528779957222853,"Yes"
"1088","ctx-lh-supramarginal","RFPL3",0.628741916000435,"No"
"1089","ctx-lh-supramarginal","CORO1A",0.53233129683461,"Yes"
"1090","ctx-lh-supramarginal","QPRT",0.632068497166386,"Yes"
"1091","ctx-lh-supramarginal","SEZ6L2",0.518607304616294,"No"
"1092","ctx-lh-supramarginal","PAGR1",0.447440858559432,"No"
"1093","ctx-lh-supramarginal","PLVAP",0.359167229789947,"No"
"1094","ctx-lh-supramarginal","YPEL3",0.577771464673987,"Yes"
"1095","ctx-lh-supramarginal","FAM57B",0.475627720531215,"Yes"
"1096","ctx-lh-supramarginal","DDX60L",0.365013375701745,"No"
"1097","ctx-lh-supramarginal","PRRT2",0.526607117708274,"Yes"
"1098","ctx-lh-supramarginal","TMEM219",0.530600155960747,"Yes"
"1099","ctx-lh-supramarginal","TEKT4",0.465806838098218,"No"
"1100","ctx-lh-supramarginal","FAM122B",0.479734899152761,"No"
"1101","ctx-lh-supramarginal","CALML6",0.440852175061834,"No"
"1102","ctx-lh-supramarginal","KCTD13",0.489097042550637,"Yes"
"1103","ctx-lh-supramarginal","TAS2R31",0.375468337155283,"No"
"1104","ctx-lh-supramarginal","INO80E",0.425197498316202,"Yes"
"1105","ctx-lh-supramarginal","KIF4B",0.506129802170936,"No"
"1106","ctx-lh-supramarginal","HOXB-AS3",0.422799887492676,"No"
"1107","ctx-lh-supramarginal","LOC100133091",0.602845104628113,"No"
"1108","ctx-lh-supramarginal","PEG3-AS1",0.602303104832022,"No"
"1109","ctx-lh-supramarginal","LOC100505915",0.490965215472829,"No"
"1110","ctx-lh-supramarginal","MIR497HG",0.478564619332638,"No"
"1111","ctx-lh-frontalpole","ALDOA",0.218737402462607,"Yes"
"1112","ctx-lh-frontalpole","EDN3",0.407824647153389,"No"
"1113","ctx-lh-frontalpole","GABRE",0.343021358044039,"No"
"1114","ctx-lh-frontalpole","GRM7",0.320091424528833,"No"
"1115","ctx-lh-frontalpole","KIF22",0.576133176935214,"Yes"
"1116","ctx-lh-frontalpole","MAZ",0.444010601104531,"Yes"
"1117","ctx-lh-frontalpole","OAS3",0.715654700786633,"No"
"1118","ctx-lh-frontalpole","PPP4C",0.406891361772734,"Yes"
"1119","ctx-lh-frontalpole","MAPK3",0.425254905140905,"Yes"
"1120","ctx-lh-frontalpole","DOC2A",0.321554987956661,"Yes"
"1121","ctx-lh-frontalpole","HIRIP3",0.42767541370623,"Yes"
"1122","ctx-lh-frontalpole","TAOK2",0.481131486884467,"Yes"
"1123","ctx-lh-frontalpole","MVP",0.800251712236222,"Yes"
"1124","ctx-lh-frontalpole","CDIPT",0.487662750880099,"Yes"
"1125","ctx-lh-frontalpole","RFPL3",0.134677479749243,"No"
"1126","ctx-lh-frontalpole","CORO1A",0.578706269973131,"Yes"
"1127","ctx-lh-frontalpole","QPRT",0.263812415166595,"Yes"
"1128","ctx-lh-frontalpole","SEZ6L2",0.300182104200399,"No"
"1129","ctx-lh-frontalpole","PAGR1",0.741508805217097,"No"
"1130","ctx-lh-frontalpole","PLVAP",0.596159390016269,"No"
"1131","ctx-lh-frontalpole","YPEL3",0.251094208109736,"Yes"
"1132","ctx-lh-frontalpole","FAM57B",0.414813386079184,"Yes"
"1133","ctx-lh-frontalpole","DDX60L",0.691483235329647,"No"
"1134","ctx-lh-frontalpole","PRRT2",0.196470463260191,"Yes"
"1135","ctx-lh-frontalpole","TMEM219",0.384249799845882,"Yes"
"1136","ctx-lh-frontalpole","TEKT4",0.368593944965055,"No"
"1137","ctx-lh-frontalpole","FAM122B",0.631678821453567,"No"
"1138","ctx-lh-frontalpole","CALML6",0.503296666939147,"No"
"1139","ctx-lh-frontalpole","KCTD13",0.556048430917178,"Yes"
"1140","ctx-lh-frontalpole","TAS2R31",0.850538928994638,"No"
"1141","ctx-lh-frontalpole","INO80E",0.724245844468014,"Yes"
"1142","ctx-lh-frontalpole","KIF4B",0.299158537650828,"No"
