"","gene_symbol","region","expression"
"897","UNC13B","ctx-lh-precuneus",5.92866128801354
"898","UNC13B","ctx-lh-inferiortemporal",6.05418735982212
"899","UNC13B","ctx-rh-supramarginal",5.97592064568583
"900","UNC13B","ctx-rh-parsopercularis",5.75837328109945
"901","UNC13B","ctx-rh-lingual",6.15826558008172
"902","UNC13B","ctx-lh-isthmuscingulate",6.10938969471221
"903","UNC13B","ctx-rh-isthmuscingulate",5.95084619119761
"904","UNC13B","ctx-rh-lateraloccipital",5.88258255839777
"905","UNC13B","ctx-rh-superiortemporal",5.82520700909649
"906","UNC13B","ctx-lh-entorhinal",5.88358883657077
"907","UNC13B","ctx-rh-temporalpole",5.9937236565629
"908","UNC13B","ctx-lh-superiorparietal",5.94329274487823
"909","UNC13B","ctx-lh-parsorbitalis",5.95531366686905
"910","UNC13B","ctx-rh-caudalmiddlefrontal",5.51927535620938
"911","UNC13B","ctx-rh-entorhinal",6.03493312677507
"912","UNC13B","ctx-lh-fusiform",5.98599454807771
"913","UNC13B","ctx-rh-pericalcarine",6.22249226124852
"914","UNC13B","ctx-rh-caudalanteriorcingulate",5.67972311218599
"915","UNC13B","ctx-rh-frontalpole",5.82088962042467
"916","UNC13B","ctx-rh-parstriangularis",5.68440819139145
"917","UNC13B","ctx-rh-postcentral",5.63068746092101
"918","UNC13B","ctx-rh-rostralanteriorcingulate",5.78340561084563
"919","UNC13B","ctx-lh-superiorfrontal",5.6880296294736
"920","UNC13B","ctx-lh-rostralanteriorcingulate",5.72399332535042
"921","UNC13B","ctx-lh-precentral",5.66369893901338
"922","UNC13B","ctx-lh-cuneus",6.07407122364162
"923","UNC13B","ctx-rh-posteriorcingulate",5.63290701480991
"924","UNC13B","ctx-lh-parsopercularis",5.82774340807602
"925","UNC13B","ctx-lh-insula",5.87702839683866
"926","UNC13B","ctx-rh-transversetemporal",5.91382294399609
"927","UNC13B","ctx-rh-superiorfrontal",5.59525899207283
"928","UNC13B","ctx-rh-parsorbitalis",5.6313811186125
"929","UNC13B","ctx-lh-transversetemporal",5.9125047383301
"930","UNC13B","ctx-rh-cuneus",6.16983945102752
"931","UNC13B","ctx-lh-inferiorparietal",5.90969423514888
"932","UNC13B","ctx-lh-pericalcarine",6.12470493422225
"933","UNC13B","ctx-lh-postcentral",5.84277950959608
"934","UNC13B","ctx-lh-supramarginal",5.87529744751468
"935","UNC13B","ctx-rh-fusiform",5.86793955136861
"936","UNC13B","ctx-lh-rostralmiddlefrontal",5.80759837809654
"937","UNC13B","ctx-rh-middletemporal",5.80867442710753
"938","UNC13B","ctx-lh-frontalpole",5.86386193759377
"939","UNC13B","ctx-lh-lingual",6.09482210869621
"940","UNC13B","ctx-lh-lateralorbitofrontal",5.82580651983667
"941","UNC13B","ctx-lh-bankssts",5.8137365223108
"942","UNC13B","ctx-rh-inferiorparietal",5.94824267313811
"943","UNC13B","ctx-lh-caudalanteriorcingulate",5.53246987531429
"944","UNC13B","ctx-lh-lateraloccipital",6.07320561606995
"945","UNC13B","ctx-lh-posteriorcingulate",5.79552337326881
"946","UNC13B","ctx-rh-rostralmiddlefrontal",5.7600855397847
"947","UNC13B","ctx-lh-parstriangularis",5.65594049409641
"948","UNC13B","ctx-lh-middletemporal",5.9753461683913
"949","UNC13B","ctx-rh-bankssts",5.96727454761004
"950","UNC13B","ctx-lh-caudalmiddlefrontal",5.65942557966309
"951","UNC13B","ctx-lh-temporalpole",5.7486437967074
"952","UNC13B","ctx-rh-paracentral",5.63392130036937
"953","CORO1A","ctx-rh-insula",7.65950569300696
"954","CORO1A","ctx-lh-paracentral",7.39181808722436
"955","CORO1A","ctx-rh-precuneus",6.95163097070656
"956","CORO1A","ctx-lh-medialorbitofrontal",7.89006775552031
"957","CORO1A","ctx-rh-inferiortemporal",7.48671692047038
"958","CORO1A","ctx-rh-medialorbitofrontal",7.69807510137751
"959","CORO1A","ctx-rh-precentral",7.1939604415941
"960","CORO1A","ctx-rh-lateralorbitofrontal",7.60391088538053
"961","CORO1A","ctx-rh-parahippocampal",7.32300587003651
"962","CORO1A","ctx-lh-superiortemporal",7.70667635825479
"963","CORO1A","ctx-lh-parahippocampal",7.86824360891016
"964","CORO1A","ctx-rh-superiorparietal",7.14396419974785
"965","CORO1A","ctx-lh-precuneus",7.35586052753006
"966","CORO1A","ctx-lh-inferiortemporal",7.76375128607471
"967","CORO1A","ctx-rh-supramarginal",7.28689500781263
"968","CORO1A","ctx-rh-parsopercularis",7.89456699607038
"969","CORO1A","ctx-rh-lingual",6.97715707487979
"970","CORO1A","ctx-lh-isthmuscingulate",7.34220902998925
"971","CORO1A","ctx-rh-isthmuscingulate",6.81905089153746
"972","CORO1A","ctx-rh-lateraloccipital",6.80903483672733
"973","CORO1A","ctx-rh-superiortemporal",7.31998473526301
"974","CORO1A","ctx-lh-entorhinal",7.76252343307407
"975","CORO1A","ctx-rh-temporalpole",8.16581725102822
"976","CORO1A","ctx-lh-superiorparietal",7.40841212477482
"977","CORO1A","ctx-lh-parsorbitalis",7.80037236634142
"978","CORO1A","ctx-rh-caudalmiddlefrontal",7.27618367401274
"979","CORO1A","ctx-rh-entorhinal",7.67339342700627
"980","CORO1A","ctx-lh-fusiform",7.72416396810866
"981","CORO1A","ctx-rh-pericalcarine",6.39574725284728
"982","CORO1A","ctx-rh-caudalanteriorcingulate",7.48206494476934
"983","CORO1A","ctx-rh-frontalpole",7.78598758852328
"984","CORO1A","ctx-rh-parstriangularis",7.3461966338922
"985","CORO1A","ctx-rh-postcentral",6.90614944439091
"986","CORO1A","ctx-rh-rostralanteriorcingulate",7.78505223977595
"987","CORO1A","ctx-lh-superiorfrontal",7.47951305025792
"988","CORO1A","ctx-lh-rostralanteriorcingulate",7.62860321311557
"989","CORO1A","ctx-lh-precentral",7.3654312364063
"990","CORO1A","ctx-lh-cuneus",7.20496442385887
"991","CORO1A","ctx-rh-posteriorcingulate",7.32126155177144
"992","CORO1A","ctx-lh-parsopercularis",7.62500628467098
"993","CORO1A","ctx-lh-insula",7.75870033931857
"994","CORO1A","ctx-rh-transversetemporal",7.07699683299152
"995","CORO1A","ctx-rh-superiorfrontal",7.43459203835913
"996","CORO1A","ctx-rh-parsorbitalis",7.26672843355432
"997","CORO1A","ctx-lh-transversetemporal",7.33918226748274
"998","CORO1A","ctx-rh-cuneus",6.34607589903407
"999","CORO1A","ctx-lh-inferiorparietal",7.44510142054108
"1000","CORO1A","ctx-lh-pericalcarine",6.83705674074642
"1001","CORO1A","ctx-lh-postcentral",7.28859494045325
"1002","CORO1A","ctx-lh-supramarginal",7.61343039269012
"1003","CORO1A","ctx-rh-fusiform",7.50653823085372
"1004","CORO1A","ctx-lh-rostralmiddlefrontal",7.57148324267828
"1005","CORO1A","ctx-rh-middletemporal",7.41748763437042
"1006","CORO1A","ctx-lh-frontalpole",7.58938088323887
"1007","CORO1A","ctx-lh-lingual",7.07287674997157
"1008","CORO1A","ctx-lh-lateralorbitofrontal",7.55686324780586
"1009","CORO1A","ctx-lh-bankssts",7.43764485959521
"1010","CORO1A","ctx-rh-inferiorparietal",7.33419212243845
"1011","CORO1A","ctx-lh-caudalanteriorcingulate",7.48690593159274
"1012","CORO1A","ctx-lh-lateraloccipital",7.38417392918554
"1013","CORO1A","ctx-lh-posteriorcingulate",7.60909070896342
"1014","CORO1A","ctx-rh-rostralmiddlefrontal",7.30794846754717
"1015","CORO1A","ctx-lh-parstriangularis",7.41009840477052
"1016","CORO1A","ctx-lh-middletemporal",7.67330826005336
"1017","CORO1A","ctx-rh-bankssts",7.58512032128564
"1018","CORO1A","ctx-lh-caudalmiddlefrontal",7.45848946049868
"1019","CORO1A","ctx-lh-temporalpole",7.89373315818037
"1020","CORO1A","ctx-rh-paracentral",7.00750937437318
"1021","PNPO","ctx-rh-insula",4.07886452316768
"1022","PNPO","ctx-lh-paracentral",4.6203356428699
"1023","PNPO","ctx-rh-precuneus",4.3339906826209
"1024","PNPO","ctx-lh-medialorbitofrontal",4.36371659263644
"1025","PNPO","ctx-rh-inferiortemporal",4.28164256204334
"1026","PNPO","ctx-rh-medialorbitofrontal",4.10665417805255
"1027","PNPO","ctx-rh-precentral",4.47549877910677
"1028","PNPO","ctx-rh-lateralorbitofrontal",4.12826075494147
"1029","PNPO","ctx-rh-parahippocampal",4.38369395453713
"1030","PNPO","ctx-lh-superiortemporal",4.48939902353874
"1031","PNPO","ctx-lh-parahippocampal",4.33304544764917
"1032","PNPO","ctx-rh-superiorparietal",4.29926994029727
"1033","PNPO","ctx-lh-precuneus",4.47676375827188
"1034","PNPO","ctx-lh-inferiortemporal",4.51242352331725
"1035","PNPO","ctx-rh-supramarginal",4.28327383812232
"1036","PNPO","ctx-rh-parsopercularis",4.3771348507768
"1037","PNPO","ctx-rh-lingual",4.51582373909948
"1038","PNPO","ctx-lh-isthmuscingulate",4.65548393916408
"1039","PNPO","ctx-rh-isthmuscingulate",4.41078427474079
"1040","PNPO","ctx-rh-lateraloccipital",4.30006114810615
"1041","PNPO","ctx-rh-superiortemporal",4.12631752753127
"1042","PNPO","ctx-lh-entorhinal",4.52122673612356
"1043","PNPO","ctx-rh-temporalpole",4.07912772063977
"1044","PNPO","ctx-lh-superiorparietal",4.55839345155749
"1045","PNPO","ctx-lh-parsorbitalis",4.46369068527047
"1046","PNPO","ctx-rh-caudalmiddlefrontal",4.35480852288537
"1047","PNPO","ctx-rh-entorhinal",4.48132924779061
"1048","PNPO","ctx-lh-fusiform",4.43710491655296
"1049","PNPO","ctx-rh-pericalcarine",4.66882111290721
"1050","PNPO","ctx-rh-caudalanteriorcingulate",4.24826199940792
"1051","PNPO","ctx-rh-frontalpole",4.18262382857471
"1052","PNPO","ctx-rh-parstriangularis",4.05053551950069
"1053","PNPO","ctx-rh-postcentral",4.41104315484397
"1054","PNPO","ctx-rh-rostralanteriorcingulate",3.94507452611915
"1055","PNPO","ctx-lh-superiorfrontal",4.54653611543766
"1056","PNPO","ctx-lh-rostralanteriorcingulate",4.31474893030575
"1057","PNPO","ctx-lh-precentral",4.61307809596135
"1058","PNPO","ctx-lh-cuneus",4.52224219050275
"1059","PNPO","ctx-rh-posteriorcingulate",4.40688915451218
"1060","PNPO","ctx-lh-parsopercularis",4.3441516158949
"1061","PNPO","ctx-lh-insula",4.31939364489227
"1062","PNPO","ctx-rh-transversetemporal",4.34742394250195
"1063","PNPO","ctx-rh-superiorfrontal",4.18017598772196
"1064","PNPO","ctx-rh-parsorbitalis",4.87253568904538
"1065","PNPO","ctx-lh-transversetemporal",4.48007325766398
"1066","PNPO","ctx-rh-cuneus",4.34127701414408
"1067","PNPO","ctx-lh-inferiorparietal",4.55979676266677
"1068","PNPO","ctx-lh-pericalcarine",4.51172604822943
"1069","PNPO","ctx-lh-postcentral",4.6989993447458
"1070","PNPO","ctx-lh-supramarginal",4.53547350820264
"1071","PNPO","ctx-rh-fusiform",4.15786186907642
"1072","PNPO","ctx-lh-rostralmiddlefrontal",4.47402637891203
"1073","PNPO","ctx-rh-middletemporal",4.28133929658525
"1074","PNPO","ctx-lh-frontalpole",4.13885939317094
"1075","PNPO","ctx-lh-lingual",4.58024492359782
"1076","PNPO","ctx-lh-lateralorbitofrontal",4.42831456544899
"1077","PNPO","ctx-lh-bankssts",4.51984075180308
"1078","PNPO","ctx-rh-inferiorparietal",4.19479497851032
"1079","PNPO","ctx-lh-caudalanteriorcingulate",4.46590704271507
"1080","PNPO","ctx-lh-lateraloccipital",4.47883237662211
"1081","PNPO","ctx-lh-posteriorcingulate",4.41592603721673
"1082","PNPO","ctx-rh-rostralmiddlefrontal",4.20784580763213
"1083","PNPO","ctx-lh-parstriangularis",4.14235975980512
"1084","PNPO","ctx-lh-middletemporal",4.4470911136106
"1085","PNPO","ctx-rh-bankssts",4.30647402864968
"1086","PNPO","ctx-lh-caudalmiddlefrontal",4.56889105992984
"1087","PNPO","ctx-lh-temporalpole",4.39174663306532
"1088","PNPO","ctx-rh-paracentral",4.55138065355709
"1089","TAOK2","ctx-rh-insula",6.15092018248963
"1090","TAOK2","ctx-lh-paracentral",6.29158292661031
"1091","TAOK2","ctx-rh-precuneus",6.15231802033939
"1092","TAOK2","ctx-lh-medialorbitofrontal",6.26106492859876
"1093","TAOK2","ctx-rh-inferiortemporal",6.10818721686361
"1094","TAOK2","ctx-rh-medialorbitofrontal",6.20422135311707
"1095","TAOK2","ctx-rh-precentral",6.09426393736448
"1096","TAOK2","ctx-rh-lateralorbitofrontal",6.20931623040992
"1097","TAOK2","ctx-rh-parahippocampal",6.35895761983365
"1098","TAOK2","ctx-lh-superiortemporal",6.2660035544922
"1099","TAOK2","ctx-lh-parahippocampal",6.29822695521149
"1100","TAOK2","ctx-rh-superiorparietal",5.95753732839672
"1101","TAOK2","ctx-lh-precuneus",6.34060946141659
"1102","TAOK2","ctx-lh-inferiortemporal",6.30686882413858
"1103","TAOK2","ctx-rh-supramarginal",6.32503222807518
"1104","TAOK2","ctx-rh-parsopercularis",6.18660301909334
"1105","TAOK2","ctx-rh-lingual",6.27254216928239
"1106","TAOK2","ctx-lh-isthmuscingulate",6.33232412589162
"1107","TAOK2","ctx-rh-isthmuscingulate",6.24714542811744
"1108","TAOK2","ctx-rh-lateraloccipital",6.23494106035949
"1109","TAOK2","ctx-rh-superiortemporal",6.09731725880667
"1110","TAOK2","ctx-lh-entorhinal",6.33349418977992
"1111","TAOK2","ctx-rh-temporalpole",6.14482201701581
"1112","TAOK2","ctx-lh-superiorparietal",6.30383305479023
"1113","TAOK2","ctx-lh-parsorbitalis",6.26379794501508
"1114","TAOK2","ctx-rh-caudalmiddlefrontal",6.1020798589711
"1115","TAOK2","ctx-rh-entorhinal",6.27320340530856
"1116","TAOK2","ctx-lh-fusiform",6.19408443552675
"1117","TAOK2","ctx-rh-pericalcarine",6.37657454977602
"1118","TAOK2","ctx-rh-caudalanteriorcingulate",6.21934765953028
"1119","TAOK2","ctx-rh-frontalpole",6.27449482097109
"1120","TAOK2","ctx-rh-parstriangularis",6.07429452420005
"1121","TAOK2","ctx-rh-postcentral",6.17456747503154
"1122","TAOK2","ctx-rh-rostralanteriorcingulate",6.36813812368534
"1123","TAOK2","ctx-lh-superiorfrontal",6.22403937371275
"1124","TAOK2","ctx-lh-rostralanteriorcingulate",6.2669521959176
"1125","TAOK2","ctx-lh-precentral",6.24019440634871
"1126","TAOK2","ctx-lh-cuneus",6.23963030855839
"1127","TAOK2","ctx-rh-posteriorcingulate",6.13962496329577
"1128","TAOK2","ctx-lh-parsopercularis",6.2573634509535
"1129","TAOK2","ctx-lh-insula",6.27892065391103
"1130","TAOK2","ctx-rh-transversetemporal",6.10055999003202
"1131","TAOK2","ctx-rh-superiorfrontal",6.13045691843445
"1132","TAOK2","ctx-rh-parsorbitalis",6.09608279931249
"1133","TAOK2","ctx-lh-transversetemporal",6.14888685980806
"1134","TAOK2","ctx-rh-cuneus",6.12938305892593
"1135","TAOK2","ctx-lh-inferiorparietal",6.26860301415938
"1136","TAOK2","ctx-lh-pericalcarine",6.17616446479944
"1137","TAOK2","ctx-lh-postcentral",6.28556965548238
"1138","TAOK2","ctx-lh-supramarginal",6.28427826917062
"1139","TAOK2","ctx-rh-fusiform",6.1472867740788
"1140","TAOK2","ctx-lh-rostralmiddlefrontal",6.24375541764491
"1141","TAOK2","ctx-rh-middletemporal",6.10902500173376
"1142","TAOK2","ctx-lh-frontalpole",6.14007243745203
"1143","TAOK2","ctx-lh-lingual",6.23990043794319
"1144","TAOK2","ctx-lh-lateralorbitofrontal",6.24700250783311
"1145","TAOK2","ctx-lh-bankssts",6.20620631172715
"1146","TAOK2","ctx-rh-inferiorparietal",6.16385658767754
"1147","TAOK2","ctx-lh-caudalanteriorcingulate",6.3732501659003
"1148","TAOK2","ctx-lh-lateraloccipital",6.41850759318389
"1149","TAOK2","ctx-lh-posteriorcingulate",6.29421153340419
"1150","TAOK2","ctx-rh-rostralmiddlefrontal",6.12220245694306
"1151","TAOK2","ctx-lh-parstriangularis",6.25780537255958
"1152","TAOK2","ctx-lh-middletemporal",6.34749232921222
"1153","TAOK2","ctx-rh-bankssts",6.38951914651471
"1154","TAOK2","ctx-lh-caudalmiddlefrontal",6.26395702038901
"1155","TAOK2","ctx-lh-temporalpole",6.33818610921651
"1156","TAOK2","ctx-rh-paracentral",6.27769955928062
"1157","MAMDC4","ctx-rh-insula",4.14082398104285
"1158","MAMDC4","ctx-lh-paracentral",4.5120619162732
"1159","MAMDC4","ctx-rh-precuneus",4.17796899771803
"1160","MAMDC4","ctx-lh-medialorbitofrontal",4.40625870466781
"1161","MAMDC4","ctx-rh-inferiortemporal",4.26685249338319
"1162","MAMDC4","ctx-rh-medialorbitofrontal",4.28812392285066
"1163","MAMDC4","ctx-rh-precentral",4.19782776306396
"1164","MAMDC4","ctx-rh-lateralorbitofrontal",4.25295378263679
"1165","MAMDC4","ctx-rh-parahippocampal",4.35527523991674
"1166","MAMDC4","ctx-lh-superiortemporal",4.40303259003328
"1167","MAMDC4","ctx-lh-parahippocampal",4.12292704928121
"1168","MAMDC4","ctx-rh-superiorparietal",4.16915117359005
"1169","MAMDC4","ctx-lh-precuneus",4.56412374786449
"1170","MAMDC4","ctx-lh-inferiortemporal",4.51665063461985
"1171","MAMDC4","ctx-rh-supramarginal",4.40732162446881
"1172","MAMDC4","ctx-rh-parsopercularis",4.08329785973902
"1173","MAMDC4","ctx-rh-lingual",4.48551875268164
"1174","MAMDC4","ctx-lh-isthmuscingulate",4.45124602256644
"1175","MAMDC4","ctx-rh-isthmuscingulate",4.2136321162465
"1176","MAMDC4","ctx-rh-lateraloccipital",4.59506052120451
"1177","MAMDC4","ctx-rh-superiortemporal",4.13924533241982
"1178","MAMDC4","ctx-lh-entorhinal",4.06927140786852
"1179","MAMDC4","ctx-rh-temporalpole",4.26568092557399
"1180","MAMDC4","ctx-lh-superiorparietal",4.54147629058301
"1181","MAMDC4","ctx-lh-parsorbitalis",4.3041346608525
"1182","MAMDC4","ctx-rh-caudalmiddlefrontal",4.39997449131271
"1183","MAMDC4","ctx-rh-entorhinal",4.20183078168465
"1184","MAMDC4","ctx-lh-fusiform",4.39424564298671
"1185","MAMDC4","ctx-rh-pericalcarine",4.2948535694171
"1186","MAMDC4","ctx-rh-caudalanteriorcingulate",4.40206478306572
"1187","MAMDC4","ctx-rh-frontalpole",4.6786881270578
"1188","MAMDC4","ctx-rh-parstriangularis",4.56106761190009
"1189","MAMDC4","ctx-rh-postcentral",4.50797941334811
"1190","MAMDC4","ctx-rh-rostralanteriorcingulate",4.3118029367931
"1191","MAMDC4","ctx-lh-superiorfrontal",4.35903364027617
"1192","MAMDC4","ctx-lh-rostralanteriorcingulate",4.22797755584435
"1193","MAMDC4","ctx-lh-precentral",4.32484844110968
"1194","MAMDC4","ctx-lh-cuneus",4.5931748251704
"1195","MAMDC4","ctx-rh-posteriorcingulate",4.27507662123561
"1196","MAMDC4","ctx-lh-parsopercularis",4.3438951931831
"1197","MAMDC4","ctx-lh-insula",4.34739884959152
"1198","MAMDC4","ctx-rh-transversetemporal",4.41020487006145
"1199","MAMDC4","ctx-rh-superiorfrontal",4.45120801753159
"1200","MAMDC4","ctx-rh-parsorbitalis",4.61297990897126
"1201","MAMDC4","ctx-lh-transversetemporal",4.61852054262008
"1202","MAMDC4","ctx-rh-cuneus",4.37049786673384
"1203","MAMDC4","ctx-lh-inferiorparietal",4.48359028987985
"1204","MAMDC4","ctx-lh-pericalcarine",4.84814838153596
"1205","MAMDC4","ctx-lh-postcentral",4.55325711459498
"1206","MAMDC4","ctx-lh-supramarginal",4.46587913201739
"1207","MAMDC4","ctx-rh-fusiform",4.33040849923263
"1208","MAMDC4","ctx-lh-rostralmiddlefrontal",4.46371133057951
"1209","MAMDC4","ctx-rh-middletemporal",4.132803649562
"1210","MAMDC4","ctx-lh-frontalpole",4.80239189637192
"1211","MAMDC4","ctx-lh-lingual",4.41424722372678
"1212","MAMDC4","ctx-lh-lateralorbitofrontal",4.29725349460078
"1213","MAMDC4","ctx-lh-bankssts",4.71494744992389
"1214","MAMDC4","ctx-rh-inferiorparietal",4.62401873550981
"1215","MAMDC4","ctx-lh-caudalanteriorcingulate",4.52207505221469
"1216","MAMDC4","ctx-lh-lateraloccipital",4.55577485839605
"1217","MAMDC4","ctx-lh-posteriorcingulate",4.43403537471391
"1218","MAMDC4","ctx-rh-rostralmiddlefrontal",4.19638701332222
"1219","MAMDC4","ctx-lh-parstriangularis",4.44565497248382
"1220","MAMDC4","ctx-lh-middletemporal",4.45774834497037
"1221","MAMDC4","ctx-rh-bankssts",4.76320794582022
"1222","MAMDC4","ctx-lh-caudalmiddlefrontal",4.46142046264248
"1223","MAMDC4","ctx-lh-temporalpole",4.14069332035374
"1224","MAMDC4","ctx-rh-paracentral",4.12276447839676
"1225","PIWIL3","ctx-rh-insula",1.5528811720239
"1226","PIWIL3","ctx-lh-paracentral",1.41930512599756
"1227","PIWIL3","ctx-rh-precuneus",1.73558040529324
"1228","PIWIL3","ctx-lh-medialorbitofrontal",1.43291075925607
"1229","PIWIL3","ctx-rh-inferiortemporal",1.65466116419244
"1230","PIWIL3","ctx-rh-medialorbitofrontal",1.54910269128748
"1231","PIWIL3","ctx-rh-precentral",1.62968783606057
"1232","PIWIL3","ctx-rh-lateralorbitofrontal",1.50729687160708
"1233","PIWIL3","ctx-rh-parahippocampal",1.71781777562485
"1234","PIWIL3","ctx-lh-superiortemporal",1.41599072192673
"1235","PIWIL3","ctx-lh-parahippocampal",1.29474277511668
"1236","PIWIL3","ctx-rh-superiorparietal",1.81331187170419
"1237","PIWIL3","ctx-lh-precuneus",1.58196296720383
"1238","PIWIL3","ctx-lh-inferiortemporal",1.44117635331205
"1239","PIWIL3","ctx-rh-supramarginal",1.69212362678798
"1240","PIWIL3","ctx-rh-parsopercularis",1.43920894785113
"1241","PIWIL3","ctx-rh-lingual",1.5605101405106
"1242","PIWIL3","ctx-lh-isthmuscingulate",1.52361430884202
"1243","PIWIL3","ctx-rh-isthmuscingulate",1.58601002119376
"1244","PIWIL3","ctx-rh-lateraloccipital",1.61135849783189
"1245","PIWIL3","ctx-rh-superiortemporal",1.69243469637616
"1246","PIWIL3","ctx-lh-entorhinal",1.40709865222783
"1247","PIWIL3","ctx-rh-temporalpole",1.58891954944552
"1248","PIWIL3","ctx-lh-superiorparietal",1.54075206068072
"1249","PIWIL3","ctx-lh-parsorbitalis",1.46717719189663
"1250","PIWIL3","ctx-rh-caudalmiddlefrontal",1.64351813484286
"1251","PIWIL3","ctx-rh-entorhinal",1.58195730214719
"1252","PIWIL3","ctx-lh-fusiform",1.51697118950843
"1253","PIWIL3","ctx-rh-pericalcarine",1.60620244429026
"1254","PIWIL3","ctx-rh-caudalanteriorcingulate",1.59409231525328
"1255","PIWIL3","ctx-rh-frontalpole",1.45969923353088
"1256","PIWIL3","ctx-rh-parstriangularis",1.74561057819705
"1257","PIWIL3","ctx-rh-postcentral",1.57760169682387
"1258","PIWIL3","ctx-rh-rostralanteriorcingulate",1.49881167535446
"1259","PIWIL3","ctx-lh-superiorfrontal",1.40926935609016
"1260","PIWIL3","ctx-lh-rostralanteriorcingulate",1.4888274835888
"1261","PIWIL3","ctx-lh-precentral",1.44154194133339
"1262","PIWIL3","ctx-lh-cuneus",1.46822736441687
"1263","PIWIL3","ctx-rh-posteriorcingulate",1.72526659124144
"1264","PIWIL3","ctx-lh-parsopercularis",1.54502990669406
"1265","PIWIL3","ctx-lh-insula",1.35201413701773
"1266","PIWIL3","ctx-rh-transversetemporal",1.92815064068105
"1267","PIWIL3","ctx-rh-superiorfrontal",1.57207542261319
"1268","PIWIL3","ctx-rh-parsorbitalis",1.81521610694445
"1269","PIWIL3","ctx-lh-transversetemporal",1.41344829371356
"1270","PIWIL3","ctx-rh-cuneus",1.84946525243705
"1271","PIWIL3","ctx-lh-inferiorparietal",1.48272501193301
"1272","PIWIL3","ctx-lh-pericalcarine",1.57982778214394
"1273","PIWIL3","ctx-lh-postcentral",1.46700447985086
"1274","PIWIL3","ctx-lh-supramarginal",1.5225388691815
"1275","PIWIL3","ctx-rh-fusiform",1.79120193924232
"1276","PIWIL3","ctx-lh-rostralmiddlefrontal",1.3933875840119
"1277","PIWIL3","ctx-rh-middletemporal",1.65276380269409
"1278","PIWIL3","ctx-lh-frontalpole",1.54869082361508
"1279","PIWIL3","ctx-lh-lingual",1.47523274773407
"1280","PIWIL3","ctx-lh-lateralorbitofrontal",1.33036663596315
"1281","PIWIL3","ctx-lh-bankssts",1.81118932562098
"1282","PIWIL3","ctx-rh-inferiorparietal",1.51865089118466
"1283","PIWIL3","ctx-lh-caudalanteriorcingulate",1.4405544335075
"1284","PIWIL3","ctx-lh-lateraloccipital",1.45903856854647
"1285","PIWIL3","ctx-lh-posteriorcingulate",1.45585252325498
"1286","PIWIL3","ctx-rh-rostralmiddlefrontal",1.60713607686656
"1287","PIWIL3","ctx-lh-parstriangularis",1.47999551945237
"1288","PIWIL3","ctx-lh-middletemporal",1.58796053573601
"1289","PIWIL3","ctx-rh-bankssts",1.39790363669244
"1290","PIWIL3","ctx-lh-caudalmiddlefrontal",1.39748838058076
"1291","PIWIL3","ctx-lh-temporalpole",1.45744542490884
"1292","PIWIL3","ctx-rh-paracentral",1.66685029440105
"1293","INO80E","ctx-rh-insula",5.03574088007586
"1294","INO80E","ctx-lh-paracentral",4.85809884671344
"1295","INO80E","ctx-rh-precuneus",4.95248526479045
"1296","INO80E","ctx-lh-medialorbitofrontal",4.93389816007356
"1297","INO80E","ctx-rh-inferiortemporal",5.07294455739841
"1298","INO80E","ctx-rh-medialorbitofrontal",5.16342705005547
"1299","INO80E","ctx-rh-precentral",5.22539197273063
"1300","INO80E","ctx-rh-lateralorbitofrontal",5.180572013325
"1301","INO80E","ctx-rh-parahippocampal",5.01609490452426
"1302","INO80E","ctx-lh-superiortemporal",4.97542079653594
"1303","INO80E","ctx-lh-parahippocampal",4.80978791547717
"1304","INO80E","ctx-rh-superiorparietal",5.13389431816563
"1305","INO80E","ctx-lh-precuneus",4.94286104595724
"1306","INO80E","ctx-lh-inferiortemporal",4.88440150967751
"1307","INO80E","ctx-rh-supramarginal",5.22238942031585
"1308","INO80E","ctx-rh-parsopercularis",5.09962296835409
"1309","INO80E","ctx-rh-lingual",5.22209831998274
"1310","INO80E","ctx-lh-isthmuscingulate",4.7073443400993
"1311","INO80E","ctx-rh-isthmuscingulate",4.80094613856019
"1312","INO80E","ctx-rh-lateraloccipital",5.07997236478472
"1313","INO80E","ctx-rh-superiortemporal",4.99629936782349
"1314","INO80E","ctx-lh-entorhinal",4.95320721133453
"1315","INO80E","ctx-rh-temporalpole",5.27998481090137
"1316","INO80E","ctx-lh-superiorparietal",5.01320379534146
"1317","INO80E","ctx-lh-parsorbitalis",5.03705786910095
"1318","INO80E","ctx-rh-caudalmiddlefrontal",5.31966272861323
"1319","INO80E","ctx-rh-entorhinal",5.15860557739547
"1320","INO80E","ctx-lh-fusiform",4.77997430363127
"1321","INO80E","ctx-rh-pericalcarine",5.0216061524939
"1322","INO80E","ctx-rh-caudalanteriorcingulate",5.04264638541772
"1323","INO80E","ctx-rh-frontalpole",5.61415599724199
"1324","INO80E","ctx-rh-parstriangularis",5.14259109397874
"1325","INO80E","ctx-rh-postcentral",5.20014688817713
"1326","INO80E","ctx-rh-rostralanteriorcingulate",5.11448679165552
"1327","INO80E","ctx-lh-superiorfrontal",4.92179672783746
"1328","INO80E","ctx-lh-rostralanteriorcingulate",4.81141388145123
"1329","INO80E","ctx-lh-precentral",4.94563395401593
"1330","INO80E","ctx-lh-cuneus",4.91354622516094
"1331","INO80E","ctx-rh-posteriorcingulate",4.90213120145362
